,collisions,speed (on enter),braking force,braking force (norm),dtc (front),ttc (front),dtc (inter),dtc (approach),tl state (on enter),foes in inter (on enter),time (on enter),time (end),n stops,side move,run red light,envelope_id,stage,is_target
8698,[],0.1,3.4962152607245134,0.6992430521449027,2.0249807029556446,1.0712701821436417,0.8836348965721412,1.400000000000034,rrrrryrrrrry,['eb_left4'],9.200000000000003,18.0,1.0,9.0,True,89,fs,True
8699,[],0.1,3.4962152607245134,0.6992430521449027,2.0249807029556446,1.0712701821436417,0.9012174595317738,1.400000000000034,rrrrryrrrrry,['eb_left4'],9.200000000000003,18.0,1.0,9.0,True,89,fs,True
8700,[],0.1,3.4962152607245134,0.6992430521449027,2.0249807029556446,1.0712701821436417,0.8836348965721412,1.400000000000034,rrrrryrrrrry,['eb_left4' 'sb_left3'],9.200000000000003,18.0,1.0,9.0,True,89,fs,True
8701,"[{'lane': '1si_2', 'other id': 'eb_left4', 'other speed': 0.6628285605829289, 'other type': 'Car', 'pos': 198.95506582992755, 'speed': 0.05987010909542079, 'status': 'victim', 'time': 9.100000000000009}]",0.0,6.999999999999999,1.4999999999999998,2.0249807029556446,1.0712701821436417,1.0331915712578428,1.400000000000034,rrrrryrrrrry,['eb_left3' 'sb_left3'],9.200000000000003,19.0,2.0,9.0,True,89,fs,True
8702,"[{'lane': '1si_2', 'other id': 'eb_left4', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.4105828953632, 'speed': 0.0, 'status': 'victim', 'time': 55.099999999999994}]",0.11925824035690255,3.483965841061989,0.6967931682123978,2.0010000000000328,1.072576651915124,3.7349418693327254,1.400000000000034,rrrGGgrrrGGg,[],55.20000000000002,64.0,1.0,55.0,False,89,fs,True
8703,"[{'lane': '1si_2', 'other id': 'eb_left4', 'other speed': 0.1, 'other type': 'Car', 'pos': 199.45267869989465, 'speed': 0.0, 'status': 'victim', 'time': 55.099999999999994}]",0.11925824035690255,3.483965841061989,0.6967931682123978,2.0010000000000328,1.072576651915124,3.7349418693327254,1.400000000000034,rrrGGgrrrGGg,[],55.20000000000002,64.0,1.0,55.0,False,89,fs,True
8704,[],0.11925824035690255,3.483965841061989,0.6967931682123978,2.00277132290654,1.072576651915124,0.8937911149504709,1.400000000000034,GGgrrrGGgrrr,['eb_left3' 'sb_left3'],9.5,18.30000000000001,1.0,9.300000000000011,True,89,fs,True
8705,[],0.11925824035690255,3.483965841061989,0.6967931682123978,2.00277132290654,1.072576651915124,0.8937911149504709,1.400000000000034,GGgrrrGGgrrr,['eb_left3' 'sb_left3'],9.5,18.30000000000001,1.0,9.300000000000011,True,89,fs,True
8706,[],4.744444444444422,9.000000000000004,2.000000000000001,22.861111111111086,9999.0,1.0331915712578426,1.400000000000034,rrrrryrrrrry,['eb_left3' 'nb_left2' 'sb_left3' 'wb_straight1'],8.800000000000011,21.30000000000001,1.0,-1.0,True,89,fs,False
8707,[],4.744444444444422,9.000000000000004,2.000000000000001,22.861111111111086,9999.0,1.280758098351123,1.400000000000034,rrrrryrrrrry,['eb_left3' 'eb_right4' 'sb_left3'],8.800000000000011,14.900000000000006,0.0,-1.0,True,89,fs,False
8708,[],8.170514683915032,4.865389999999987,0.9730779999999974,6.556657739179683,1.9554158888965818,0.9002538559710785,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_straight2' 'wb_left2' 'wb_right3'
 'wb_straight2']",7.800000000000011,12.400000000000006,0.0,-1.0,False,90,seq,False
8709,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 3.376166011565408, 'other type': 'AggrCar', 'pos': 198.57065949822405, 'speed': 0.02153559556094778, 'status': 'victim', 'time': 7.9}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 3.1000000000000014, 'other type': 'AggrCar', 'pos': 7.997895631608998, 'speed': 0.0, 'status': 'collider', 'time': 8.000000000000002}]",-1.0,5.0,1.0,2.0143653978909697,1.268724850505066,9999.0,1.400000000000034,,[],-1.0,9.4,0.0,7.799999999999999,False,90,seq,True
8710,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 3.501759659459305, 'other type': 'AggrCar', 'pos': 198.9938525225299, 'speed': 0.0, 'status': 'victim', 'time': 8.1}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 3.2000000000000015, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 0.0, 'status': 'collider', 'time': 8.200000000000001}]",-1.0,2.7361581455680906,0.5472316291136181,2.008387468811577,1.20346811512798,9999.0,1.400000000000034,,[],-1.0,9.4,1.0,8.000000000000002,False,90,fs,True
8711,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 2.65097347039326, 'other type': 'AggrCar', 'pos': 199.19623396592712, 'speed': 0.0889475810569974, 'status': 'victim', 'time': 7.9}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 7.996181538098284, 'speed': 0.0, 'status': 'collider', 'time': 8.000000000000002}]",-1.0,2.6912465226058746,0.5382493045211749,2.0225900937110732,1.2865569603780502,9999.0,1.400000000000034,,[],-1.0,8.000000000000002,1.0,7.799999999999999,False,90,fs,True
8712,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 0.798572293116915, 'other type': 'Car', 'pos': 198.9352282292666, 'speed': 0.0, 'status': 'victim', 'time': 8.000000000000002}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 1.392719627125882, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 0.0, 'status': 'collider', 'time': 8.1}]",-1.0,3.906757777777763,0.7813515555555526,2.003362440507601,1.1796394301579223,9999.0,1.400000000000034,,[],-1.0,9.799999999999999,1.0,7.9,False,90,fs,True
8713,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 0.798572293116915, 'other type': 'Car', 'pos': 198.9352282292666, 'speed': 0.0, 'status': 'victim', 'time': 8.000000000000002}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 3.2000000000000015, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 0.0, 'status': 'collider', 'time': 8.1}]",-1.0,2.8292358962270514,0.5658471792454103,2.0042357863678717,1.183211366793486,9999.0,1.400000000000034,,[],-1.0,9.500000000000002,1.0,7.9,False,90,fs,True
8714,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 0.798572293116915, 'other type': 'Car', 'pos': 198.9352282292666, 'speed': 0.0, 'status': 'victim', 'time': 8.000000000000002}
 {'lane': ':0_10_0', 'other id': 'eb_straight2', 'other speed': 2.053097205900084, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 0.0, 'status': 'collider', 'time': 8.1}]",-1.0,2.8292358962270514,0.5658471792454103,2.0042357863678717,1.183211366793486,9999.0,1.400000000000034,,[],-1.0,9.299999999999999,1.0,7.9,False,90,fs,True
8715,[],4.274259285414273,2.450279644921496,0.49005592898429917,5.67086950689135,3.1135608119419578,0.9006347304703592,1.400000000000034,GGgrrrGGgrrr,"['eb_right1' 'eb_straight2' 'nb_left1' 'nb_right2' 'nb_straight1'
 'sb_left3' 'wb_left2' 'wb_straight1']",6.1,18.200000000000003,0.0,-1.0,True,90,fs,False
8716,[],0.5,5.000000000000636,1.000000000000159,9.967670866838375,2.5774911102526397,1.8813353021299084,1.400000000000034,rrGrrrrrGrrr,['sb_left3' 'sb_left4'],27.5,36.8,1.0,-1.0,True,90,fs,False
8717,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 2.400000000000001, 'other type': 'AggrCar', 'pos': 200.898, 'speed': 0.0, 'status': 'collider', 'time': 21.5}
 {'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 1.346530125874448, 'other type': 'Car', 'pos': 193.9708232886129, 'speed': 0.0, 'status': 'victim', 'time': 21.5}]",11.46554226195891,9.000000000000004,2.000000000000001,2.0009999999999764,1.0405788205174789,0.0,1.400000000000034,rrGrrrrrGrrr,['eb_right1' 'nb_left1' 'nb_left2' 'sb_left2' 'sb_left3'],21.6,27.199999999999996,1.0,21.4,True,90,brrt,True
8718,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 2.1431062364809566, 'other type': 'Car', 'pos': 198.53970956591564, 'speed': 0.02592501239750583, 'status': 'victim', 'time': 9.2}
 {'lane': ':0_10_0', 'other id': 'eb_straight4', 'other speed': 11.617254484888777, 'other type': 'AggrCar', 'pos': 7.997810287618648, 'speed': 0.0, 'status': 'collider', 'time': 30.4}]",0.0,2.7717482415722294,0.5543496483144459,2.01263912458046,1.203846675386459,9999.0,1.400000000000034,GGgrrrGGgrrr,"['eb_right1' 'eb_straight2' 'nb_left2' 'nb_straight2' 'nb_straight3'
 'sb_left2' 'sb_left3' 'wb_left2']",9.299999999999997,31.6,1.0,9.099999999999998,True,90,brrt,True
8719,"[{'lane': '1si_0', 'other id': 'eb_right3', 'other speed': 1.3431110897416012, 'other type': 'Car', 'pos': 198.8186052600613, 'speed': 0.09521941925094798, 'status': 'victim', 'time': 24.699999999999996}]",0.1,3.218716557490391,0.6437433114980782,2.0010000000000328,1.115702300451399,0.9002435746200708,1.400000000000034,rryrrrrryrrr,['nb_left4' 'sb_left4' 'wb_straight1'],24.799999999999997,34.9,2.0,24.6,True,90,brrt,True
8720,"[{'lane': '1si_2', 'other id': 'eb_left1', 'other speed': 3.3000000000000016, 'other type': 'Car', 'pos': 200.88682724787034, 'speed': 0.0839738188212868, 'status': 'collider', 'time': 25.299999999999997}
 {'lane': '1si_2', 'other id': 'eb_left2', 'other speed': 2.2445466106589493, 'other type': 'Car', 'pos': 194.6860683877353, 'speed': 0.0839738188212868, 'status': 'victim', 'time': 25.299999999999997}]",12.99,9.000000000000004,2.000000000000001,2.0010000000000328,1.2270837040194262,0.0,1.3798145242510322,rrrGGgrrrGGg,"['eb_left1' 'sb_left3' 'sb_left4' 'wb_left2' 'wb_left3' 'wb_right3'
 'wb_straight1']",25.4,28.6,2.0,25.199999999999996,False,90,brrt,True
8721,[],4.0445466106589505,3.3616111092839085,0.6723222218567817,2.0010000000000328,1.092424540330254,0.900243574620084,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'eb_right3' 'eb_straight1' 'wb_left3' 'wb_right3'
 'wb_right4' 'wb_straight1' 'wb_straight2']",41.0,47.5,1.0,-1.0,False,90,brrt,False
8722,[],0.5,5.000000000000502,1.0000000000001255,9.533645636044753,2.309856168711595,6.282215534467645,1.400000000000034,rrGrrrrrGrrr,['sb_left3' 'sb_left4'],28.199999999999996,37.5,1.0,-1.0,True,90,brrt,False
8723,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 3.3000000000000016, 'other type': 'Car', 'pos': 200.88772552635743, 'speed': 0.08442101869529484, 'status': 'collider', 'time': 26.299999999999997}
 {'lane': '1si_0', 'other id': 'eb_right3', 'other speed': 2.244546610658949, 'other type': 'Car', 'pos': 194.6860683877353, 'speed': 0.08442101869529484, 'status': 'victim', 'time': 26.299999999999997}]",12.99,9.000000000000004,2.000000000000001,2.0010000000000328,1.1995222184444922,0.9130402217981262,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right2' 'sb_left3' 'wb_left3' 'wb_right2' 'wb_straight1'],26.4,30.299999999999997,2.0,26.199999999999996,False,90,brrt,True
8724,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 1.1045744785361662, 'other type': 'Car', 'pos': 198.87699152213665, 'speed': 0.046726333777205226, 'status': 'victim', 'time': 9.5}]",0.0,2.619756431949991,0.5239512863899982,2.014702216079286,1.242425130984768,0.9002435746200622,1.400000000000034,GGgrrrGGgrrr,"['eb_right1' 'nb_left1' 'nb_left2' 'nb_right2' 'nb_straight2' 'sb_left3'
 'sb_left4' 'wb_left2' 'wb_straight1']",9.599999999999998,20.799999999999997,1.0,9.399999999999999,True,90,brrt,True
8725,[],7.788311856399822,3.182898362418829,0.6365796724837658,7.342313701153929,2.668596894592816,0.9209849546570272,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_straight1' 'wb_left1' 'wb_right2'
 'wb_straight1' 'wb_straight2']",5.199999999999996,11.899999999999999,0.0,-1.0,False,91,seq,False
8726,[],0.5,5.000000000000275,1.0000000000000688,10.057181031573919,3.810594054930552,0.8905702414709115,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right2' 'sb_left1' 'wb_left1' 'wb_left3' 'wb_right3'
 'wb_straight1']",9.100000000000001,18.5,1.0,-1.0,False,91,seq,False
8727,[],11.488777168925735,8.1774411377266,1.79436028443165,12.34393013295687,9999.0,1.033191571257859,1.400000000000034,rrrrryrrrrry,['wb_left1'],4.400000000000006,17.400000000000006,1.0,-1.0,True,91,seq,False
8728,[],0.5,5.000000000000333,1.0000000000000833,29.298489016885753,9999.0,14.87782023786251,1.400000000000034,rrGrrrrrGrrr,['sb_left2' 'sb_left4'],25.9,35.199999999999996,1.0,-1.0,True,91,seq,False
8729,[],7.245483351999923,2.5310305554579493,0.5062061110915899,6.072533564914011,1.9456841478262008,0.9027004081842885,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_left2' 'eb_right2' 'eb_straight1' 'sb_right1' 'wb_left3'
 'wb_right3' 'wb_straight3']",8.100000000000001,12.999999999999993,0.0,-1.0,False,91,seq,False
8730,[],5.456024044983663,6.9515160016415045,1.4878790004103761,17.165852826087985,9999.0,0.900243574620082,1.400000000000034,rrGrrrrrGrrr,['eb_right1' 'nb_left1' 'sb_left2'],5.199999999999996,11.0,0.0,-1.0,True,91,seq,False
8731,[],13.89,0.0,0.0,9999.0,9999.0,1.0347867769932857,1.400000000000034,rrrrrGrrrrrG,['eb_left1' 'eb_right1' 'sb_right1'],4.400000000000006,7.800000000000011,0.0,-1.0,True,91,seq,False
8732,[],0.5,5.000000000000475,1.0000000000001188,34.37781453569857,9999.0,0.9029073511999064,1.400000000000034,rrrGGgrrrGGg,['nb_left3' 'sb_left2' 'sb_left4'],23.1,32.4,1.0,-1.0,False,91,seq,False
8733,[],13.89,0.0,0.0,9999.0,9999.0,0.0,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right2' 'wb_left1' 'wb_straight2'],4.300000000000011,7.800000000000011,0.0,-1.0,False,91,seq,False
8734,[],9.844378370976058,5.000000000000053,1.0000000000000133,9999.0,9999.0,1.4044076356236646,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_left2' 'sb_right1' 'wb_left1'],4.799999999999997,10.100000000000001,0.0,-1.0,False,91,seq,False
8735,[],9.942928348238384,9.000000000000004,2.000000000000001,5.193537682202322,0.3831298290149257,1.0331915712578557,1.400000000000034,GGgrrrGGgrrr,['eb_left2' 'nb_straight1' 'sb_right1' 'wb_left1'],4.5,18.30000000000001,1.0,-1.0,True,91,seq,False
8736,[],11.565030010063175,5.0,1.0,9999.0,9999.0,0.9129836531996091,1.400000000000034,GGgrrrGGgrrr,['nb_left1' 'nb_straight1' 'sb_right1' 'wb_left1'],4.4,8.700000000000001,0.0,-1.0,True,91,seq,False
8737,[],13.135470646765034,2.37425763079548,0.474851526159096,9999.0,9999.0,4.229105036278462,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'sb_right1' 'wb_straight1'],4.399999999999999,7.799999999999997,0.0,-1.0,False,91,seq,False
8738,[],11.539037044615405,5.000000000000027,1.0000000000000067,9999.0,9999.0,1.03319157125786,1.400000000000034,GGgrrrGGgrrr,['eb_left1' 'eb_left2' 'nb_left1' 'nb_straight1' 'sb_right1'],4.399999999999999,11.600000000000001,0.0,-1.0,True,91,seq,False
8739,[],10.938375,0.0,0.0,9999.0,9999.0,1.0331915712578625,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right2' 'nb_left1' 'sb_right1' 'wb_straight1'],5.0,9.300000000000011,0.0,-1.0,False,91,seq,False
8740,"[{'lane': ':0_10_0', 'other id': 'eb_straight3', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 2.2000000000000006, 'status': 'victim', 'time': 32.199999999999996}]",0.0,3.459338735542437,0.6918677471084874,2.0031341854398756,1.0764127670521133,1.0427068784973645,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_left1' 'sb_right2'
 'sb_straight2' 'wb_straight2']",6.700000000000001,38.9,2.0,6.500000000000002,True,91,seq,True
8741,[],0.0,3.459338735542437,0.6918677471084874,2.0031341854398756,1.0764127670521133,1.0331915712578585,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_left1' 'sb_right2'
 'sb_straight2' 'wb_straight2']",6.700000000000001,28.199999999999996,2.0,6.500000000000002,True,91,fs,True
8742,[],0.0,5.000000000000093,1.0000000000000233,2.003757091759553,1.0746044628624802,1.0405350445728843,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_left1' 'sb_right2'
 'sb_straight2' 'wb_straight2']",6.700000000000001,39.0,3.0,6.500000000000002,True,91,fs,True
8743,[],0.0,3.4695849452089704,0.6939169890417941,2.003757091759553,1.0746044628624802,1.0331915712578585,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_left1' 'sb_right2'
 'sb_straight2' 'wb_straight2']",6.700000000000001,18.6,2.0,6.500000000000002,True,91,fs,True
8744,[],0.0,3.4695849452089704,0.6939169890417941,2.003757091759553,1.0746044628624802,1.0331915712578585,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_right2' 'sb_straight2'
 'wb_straight2']",6.700000000000001,18.6,2.0,6.500000000000002,True,91,fs,True
8745,[],0.0,6.999999999999999,1.4999999999999998,2.003757091759553,1.0746044628624802,1.0331915712578559,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_right2' 'sb_straight2'
 'wb_straight2']",6.700000000000001,33.199999999999996,3.0,6.500000000000002,True,91,fs,True
8746,[],0.0,9.000000000000004,2.000000000000001,2.002426867368456,1.0637785639027884,1.0331915712578577,1.400000000000034,GGgrrrGGgrrr,['eb_left2' 'nb_left1' 'nb_straight1' 'sb_straight2' 'wb_straight2'],6.6,22.9,4.0,6.4,True,91,fs,True
8747,[],0.0,3.550550612498912,0.7101101224997823,2.0030484602835936,1.0620822955343812,1.0331915712578585,1.400000000000034,GGgrrrGGgrrr,"['eb_left2' 'nb_left1' 'nb_straight1' 'sb_right2' 'sb_straight2'
 'wb_straight2']",6.6,18.700000000000003,2.0,6.4,True,91,fs,True
8748,[],6.46202801110068,5.000000000000104,1.000000000000026,2.1815510193674235,1.062636775419105,1.0331915712578539,1.400000000000034,GGgrrrGGgrrr,"['eb_left1' 'eb_left2' 'eb_straight2' 'nb_left1' 'nb_straight1'
 'sb_right2' 'sb_straight2' 'wb_straight2']",6.299999999999999,18.9,1.0,-1.0,True,91,fs,False
8749,[],6.458474486500069,5.000000000000067,1.0000000000000167,2.1815510193674235,1.0659929101224843,1.0331915712578439,1.400000000000034,GGgrrrGGgrrr,"['eb_left1' 'eb_left2' 'eb_straight2' 'nb_left1' 'nb_straight1'
 'sb_right2' 'sb_straight2' 'wb_straight2']",6.299999999999999,19.0,1.0,-1.0,True,91,fs,False
8750,[],13.89,0.0,0.0,26.876501794444383,100.25664937478558,1.0331915712578614,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_right1' 'nb_left2' 'sb_right1' 'wb_right1'],4.300000000000011,7.800000000000011,0.0,-1.0,False,92,seq,False
8751,[],4.0445466106589505,4.245332576499066,0.8490665152998131,2.0010000000000328,0.9713544539025821,0.900243574620084,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_right2' 'eb_straight1' 'wb_left1' 'wb_right1'
 'wb_right2' 'wb_straight1' 'wb_straight2']",37.0,43.5,1.0,-1.0,False,92,seq,False
8752,[],7.930745278564835,1.697288644314714,0.3394577288629428,9.328970906194,2.761282752875228,0.903508116534851,1.400000000000034,rrrGGgrrrGGg,['eb_left1' 'eb_straight1' 'wb_left1' 'wb_straight1' 'wb_straight2'],6.300000000000004,10.999999999999993,0.0,-1.0,False,92,seq,False
8753,"[{'lane': '1si_1', 'other id': 'eb_left4', 'other speed': 0.018787797127172143, 'other type': 'AggrCar', 'pos': 198.3357167751911, 'speed': 0.0, 'status': 'victim', 'time': 15.699999999999996}]",2.2455721436600347,4.08209040243604,0.816418080487208,1.9811474249398822,0.990276949085468,0.9038963371062751,1.400000000000034,rrrGGgrrrGGg,"['eb_left1' 'eb_right1' 'eb_right2' 'eb_straight1' 'nb_left3' 'nb_left4'
 'wb_left3' 'wb_left4' 'wb_right1' 'wb_straight2']",14.199999999999996,27.1,2.0,-1.0,False,92,seq,False
8754,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 4.123409950313738, 'other type': 'Car', 'pos': 197.29874903816537, 'speed': 0.0, 'status': 'victim', 'time': 5.5}]",0.11925824035690255,4.245332576499066,0.8490665152998131,2.0047888546727677,0.9713544539025821,1.0331915712578408,1.400000000000034,rrrrrGrrrrrG,['wb_straight2'],5.6000000000000085,14.400000000000006,1.0,5.400000000000006,True,92,seq,True
8755,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 4.123409950313738, 'other type': 'Car', 'pos': 197.29874903816537, 'speed': 0.0, 'status': 'victim', 'time': 5.5}]",0.11925824035690255,4.245332576499066,0.8490665152998131,2.0047888546727677,0.9713544539025821,1.0331915712578408,1.400000000000034,rrrrrGrrrrrG,['wb_straight2'],5.6000000000000085,14.400000000000006,1.0,5.400000000000006,True,92,fs,True
8756,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 4.623409950313753, 'other type': 'Car', 'pos': 196.861408043134, 'speed': 0.0, 'status': 'victim', 'time': 5.400000000000006}]",0.11925824035690255,4.269441301480916,0.8538882602961833,2.017788871388234,0.9683858495823082,0.9002435746200708,1.400000000000034,rrrrrGrrrrrG,['wb_left2'],5.5,14.400000000000006,1.0,5.300000000000011,True,92,fs,True
8757,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 4.623409950313753, 'other type': 'Car', 'pos': 196.861408043134, 'speed': 0.0, 'status': 'victim', 'time': 5.400000000000006}]",0.11925824035690255,4.269441301480916,0.8538882602961833,2.017788871388234,0.9683858495823082,0.8966805971104354,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2' 'wb_straight1'],5.5,14.400000000000006,1.0,5.300000000000011,True,92,fs,True
8758,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 5.577777777777775, 'other type': 'Car', 'pos': 195.51722222222224, 'speed': 0.0, 'status': 'victim', 'time': 5.400000000000006}
 {'lane': ':0_10_0', 'other id': 'eb_straight3', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 3.3542201360635935, 'status': 'victim', 'time': 8.800000000000011}]",0.11925824035690255,4.269441301480916,0.8538882602961833,2.017788871388234,0.9683858495823082,0.8966805971104354,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2' 'wb_straight1'],5.5,14.400000000000006,1.0,5.300000000000011,True,92,fs,True
8759,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 5.577777777777775, 'other type': 'Car', 'pos': 195.51722222222224, 'speed': 0.0, 'status': 'victim', 'time': 5.400000000000006}]",0.11925824035690255,4.269441301480916,0.8538882602961833,2.017788871388234,0.9683858495823082,0.8966805971104354,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2' 'wb_straight1'],5.5,14.400000000000006,1.0,5.300000000000011,True,92,fs,True
8760,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 4.414926203304737, 'other type': 'Car', 'pos': 197.04984266193733, 'speed': 0.0, 'status': 'victim', 'time': 5.700000000000003}
 {'lane': ':0_10_0', 'other id': 'eb_straight3', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 3.319258240356904, 'status': 'victim', 'time': 9.0}]",0.11925824035690255,4.092009641643037,0.8184019283286075,2.0027851574596407,0.9897580085627458,0.8937911149504709,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2'],5.800000000000011,14.600000000000009,1.0,5.6000000000000085,True,92,fs,True
8761,"[{'lane': '1si_0', 'other id': 'eb_right1', 'other speed': 5.577777777777775, 'other type': 'Car', 'pos': 195.51722222222224, 'speed': 0.0, 'status': 'victim', 'time': 5.400000000000006}
 {'lane': ':0_10_0', 'other id': 'eb_straight3', 'other speed': 0.0, 'other type': 'AggrCar', 'pos': 7.998020604434515, 'speed': 3.4542201360635936, 'status': 'victim', 'time': 8.900000000000006}]",0.11925824035690255,4.28971362332798,0.8579427246655961,2.004582091434827,0.9662152774117321,0.8966805971104354,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2'],5.5,14.400000000000006,1.0,5.300000000000011,True,92,fs,True
8762,[],13.89,9.000000000000004,2.000000000000001,9999.0,9999.0,0.6034760139236198,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left2' 'wb_right2' 'wb_straight1'],4.200000000000003,11.300000000000011,0.0,-1.0,True,92,fs,False
8763,[],10.063378262809744,5.000000000000018,1.0000000000000044,9999.0,9999.0,0.9002435746200803,1.400000000000034,rrrrrGrrrrrG,['eb_left2' 'wb_left1' 'wb_right2' 'wb_straight1'],4.400000000000006,9.0,0.0,-1.0,True,92,fs,False
8764,[],0.5,5.000000000000417,1.0000000000001044,10.057181031573919,9999.0,0.9025623200093404,1.400000000000034,rrrGGgrrrGGg,"['eb_left3' 'eb_right3' 'sb_left2' 'wb_left2' 'wb_left4' 'wb_right3'
 'wb_straight2']",13.699999999999996,23.1,1.0,-1.0,False,93,seq,False
8765,[],0.0,3.6241632328056594,0.7248326465611319,2.028207066275172,1.0512433225738034,1.723481263904551,1.400000000000034,rrGrrrrrGrrr,"['nb_left1' 'nb_left3' 'nb_straight1' 'nb_straight2' 'sb_left2'
 'sb_straight2' 'wb_left1']",7.899999999999999,44.4,1.0,7.699999999999996,True,93,seq,True
8766,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 1.5000000000000002, 'other type': 'Car', 'pos': 200.12399999999997, 'speed': 0.48548709524705913, 'status': 'victim', 'time': 17.5}]",0.0,3.6241632328056594,0.7248326465611319,2.0010000000000328,1.0512433225738034,0.9002435746200327,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'nb_left3' 'nb_straight1' 'nb_straight2' 'sb_left1' 'sb_left2'
 'wb_left2']",17.6,27.799999999999997,2.0,17.4,False,93,fs,True
8767,"[{'lane': '1si_0', 'other id': 'eb_right2', 'other speed': 1.5000000000000002, 'other type': 'Car', 'pos': 200.12399999999997, 'speed': 0.48548709524705913, 'status': 'victim', 'time': 17.5}]",0.0,3.6241632328056594,0.7248326465611319,2.0010000000000328,1.0512433225738034,0.8977478845415601,1.400000000000034,rrrGGgrrrGGg,"['eb_left2' 'nb_left1' 'nb_left3' 'nb_straight1' 'nb_straight2' 'sb_left1'
 'sb_left2' 'wb_left4' 'wb_straight2']",17.6,27.799999999999997,2.0,17.4,False,93,fs,True
8768,[],3.72937444153431,3.47859210888124,0.695718421776248,2.0010000000000328,1.0729336896376238,4.968458395954322,1.400000000000034,rrrGGgrrrGGg,['eb_left3' 'eb_straight2' 'sb_left4'],46.199999999999996,52.99999999999999,3.0,-1.0,False,93,fs,False
